Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_04_956.jpg;0;1;0;4.377101;110.1743;95.13098;1.484761;36.72563;-0.001326996
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_022.jpg;0;1;0;4.425639;110.3879;95.28892;1.483136;36.70089;-0.001441706
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_090.jpg;0;1;0;4.462079;110.6757;95.50145;1.489138;36.66629;-0.001446461
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_156.jpg;0;1;0;4.498058;110.8937;95.66222;1.493845;36.6396;-0.001475128
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_223.jpg;0;1;0;4.546266;111.1134;95.82412;1.491894;36.61172;-0.001494237
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_290.jpg;0;1;0;4.581836;111.4093;96.04186;1.495606;36.57063;-0.001351931
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_356.jpg;0;1;0;4.617084;111.6332;96.20648;1.497424;36.53526;-0.001774961
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_423.jpg;-1.499446;1;0;4.664884;111.859;96.37208;1.491244;36.4803;-0.001250081
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_490.jpg;-4.496359;1;0;4.699736;112.1643;96.59289;1.496891;36.03815;-8.519298E-05
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_556.jpg;-7.500648;1;0;4.734068;112.397;96.75726;1.499299;35.32806;-0.0003034604
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_623.jpg;-10.49882;1;0;4.77896;112.6334;96.91892;1.467964;34.26232;359.983
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_690.jpg;-7.499338;1;0;4.811986;112.9543;97.12943;1.364612;32.65049;359.8811
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_756.jpg;-4.501664;1;0;4.847884;113.1984;97.28454;1.22801;31.67574;359.7853
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_822.jpg;-1.498362;1;0;4.894457;113.4456;97.4381;1.074327;31.04118;359.6782
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_889.jpg;0;1;0;4.929012;113.7794;97.64258;0.8814164;30.73407;359.5503
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_05_956.jpg;0;1;0;4.9628;114.0329;97.79627;0.7607309;30.68653;359.4754
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_023.jpg;0;1;0;5.008121;114.2891;97.95055;0.6837439;30.68173;359.4093
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_089.jpg;0;1;0;5.016227;114.6323;98.15667;0.643153;30.69221;359.363
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_156.jpg;0;1;0;4.994113;114.89;98.31147;0.642494;30.74277;359.3685
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_223.jpg;0;1;0;5.028941;115.148;98.46634;0.6757352;30.80885;359.3954
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_290.jpg;0;1;0;5.018791;115.4927;98.67388;0.7578945;30.86395;359.4882
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_356.jpg;0;1;0;5.016215;115.7522;98.83005;0.8671477;30.88497;359.5712
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_423.jpg;0;1;0;5.015198;116.0113;98.98636;0.9834716;30.93382;359.6718
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_489.jpg;0;0.7999483;0;5.017444;116.3568;99.19521;1.156533;30.99417;359.8215
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_556.jpg;0;0.6000283;0;5.010805;116.6157;99.35207;1.276942;31.03331;359.9435
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_623.jpg;0;0.399433;0;5.002583;116.874;99.50745;1.348533;31.04974;-0.001968867
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_690.jpg;0;0.1997111;0;4.99864;117.2174;99.71256;1.349868;31.02071;-0.00161456
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_756.jpg;0;0;0;4.992504;117.4734;99.86526;1.274033;30.99505;-0.001381961
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_823.jpg;0;0;0;4.972062;117.7277;100.0168;1.133326;30.96834;-0.001078527
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_889.jpg;0;0;0;4.956189;118.0644;100.2172;0.8694276;30.93326;-0.0006959857
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_06_956.jpg;0;0;0;4.9403;118.3154;100.3665;0.6319204;30.90916;-0.0002559076
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_023.jpg;0;0;0;4.919069;118.5652;100.5151;0.3742684;30.88879;0.002049527
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_089.jpg;0;0;0;4.903246;118.8966;100.7125;0.01823611;30.87117;0.01520999
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_156.jpg;0;0;0;4.887194;119.145;100.8601;359.7893;30.85079;-0.0008404191
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_223.jpg;0;0;0;4.864388;119.3931;101.008;359.6162;30.84195;-0.001074098
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_289.jpg;0;0;0;4.847117;119.723;101.2048;359.4198;30.83516;-0.002298023
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_356.jpg;0;0;0;4.829737;119.9697;101.3521;359.3019;30.83424;0.00123665
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_423.jpg;0;0;0;4.807692;120.216;101.499;359.2081;30.83099;-0.002506919
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_489.jpg;0;0;0;4.789582;120.5437;101.6945;359.1274;30.82907;-0.004527045
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_556.jpg;-2.992503;0;0;4.773208;120.7891;101.8395;359.0665;30.67143;359.9651
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_622.jpg;-5.989094;0;0;4.748945;121.0352;101.9831;359.0687;30.25154;359.9444
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_689.jpg;-5.98999;0;0;4.731062;121.3654;102.1676;359.0694;29.21782;359.7701
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_756.jpg;-2.987589;0;0;4.712465;121.6139;102.3049;359.1592;28.57578;359.6997
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_822.jpg;0;0;0;4.68929;121.8627;102.4405;359.2764;28.22701;359.6476
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_889.jpg;0;0;0;4.671796;122.1939;102.6195;359.4465;28.07558;359.6113
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_07_956.jpg;0;0;0;4.655814;122.4413;102.7521;359.5396;28.04309;359.5755
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_022.jpg;0;0;0;4.635068;122.6876;102.884;359.6137;28.03736;359.5589
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_089.jpg;0;0;0;4.618989;123.0144;103.0587;359.6873;28.0405;359.5633
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_156.jpg;0;0;0;4.603582;123.2582;103.1888;359.7089;28.04102;359.5724
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_223.jpg;0;0;0;4.583137;123.5008;103.3184;359.7131;28.0457;359.5993
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_290.jpg;0;0;0;4.567448;123.8226;103.4903;359.6968;28.05164;359.6525
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_356.jpg;0;0.0997138;0;4.552192;124.0629;103.6187;359.6707;28.05712;359.7041
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_422.jpg;0;0.299415;0;4.539846;124.303;103.7469;359.6539;28.06274;359.7652
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_489.jpg;0;0.5002048;0;4.541163;124.6237;103.9179;359.6584;28.06455;359.8408
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_556.jpg;0;0.6999629;0;4.550693;124.8657;104.0468;359.7022;28.06464;359.8947
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_623.jpg;-1.498684;0.89961;0;4.578073;125.1096;104.1766;359.7954;28.04136;359.9413
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_689.jpg;-4.506347;1;0;4.608614;125.4404;104.3487;0.00953457;27.59612;359.9235
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_756.jpg;-7.503571;1;0;4.641686;125.6932;104.4753;0.2161243;26.83701;359.8287
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_822.jpg;-10.4994;1;0;4.684672;125.9496;104.5982;0.4086697;25.71488;359.6791
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_889.jpg;-13.49937;1;0;4.715183;126.2982;104.7526;0.6315677;23.6011;359.3369
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_08_956.jpg;-15;1;0;4.742489;126.5622;104.8604;0.6706818;21.56255;359.063
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_022.jpg;-15;1;0;4.770365;126.827;104.9598;0.52448;19.28329;358.8114
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_089.jpg;-15;1;0;4.786103;127.1808;105.0802;0.06009874;16.48588;358.5999
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_156.jpg;-15;1;0;4.793736;127.4489;105.1635;359.7026;14.75494;358.6536
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_222.jpg;-11.99058;1;0;4.831849;127.7287;105.2396;359.7297;13.05099;358.7742
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_289.jpg;-8.992678;1;0;4.851543;128.112;105.3282;0.02823851;11.22661;358.9205
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_356.jpg;-5.993432;1;0;4.903678;128.4043;105.3853;0.2228341;9.906807;358.9679
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_422.jpg;-3.003359;1;0;4.941436;128.6965;105.4385;0.2590009;8.859589;359.0821
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_490.jpg;0;1;0;4.983303;129.0907;105.502;0.2766358;8.145119;359.157
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_556.jpg;-2.999654;1;0;5.011127;129.3887;105.5454;0.314062;7.830414;359.1622
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_623.jpg;-5.999308;1;0;5.011504;129.6873;105.5855;0.3530178;7.336128;359.15
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_689.jpg;-9.001215;1;0;5.004526;130.0861;105.6309;0.3961147;6.087646;359.0708
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_756.jpg;-12.0029;1;0;5.010688;130.3838;105.6583;0.3017472;4.627884;359.0367
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_822.jpg;-15;1;0;4.984244;130.6785;105.6761;0.1121523;3.061333;358.9004
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_889.jpg;-15;1;0;5.012458;131.0746;105.6887;359.9057;0.519371;358.7445
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_09_956.jpg;-15;1;0;5.00931;131.3765;105.6897;0.02025477;358.7712;358.7235
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_022.jpg;-15;1;0;5.003843;131.6752;105.6836;359.9742;356.992;358.7974
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_089.jpg;-13.50393;1;0;5.013858;132.0752;105.658;0.01431912;354.5704;358.8458
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_156.jpg;-10.50536;1;0;5.010203;132.3736;105.628;0.007585352;352.8774;358.8385
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_222.jpg;-7.500211;1;0;5.011956;132.6715;105.591;0.01035633;351.4706;358.8648
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_289.jpg;-4.500375;1;0;5.011212;133.0675;105.5317;0.00968873;350.1224;358.908
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_356.jpg;-1.500812;1;0;5.011951;133.364;105.4816;0.02112972;349.5265;358.9368
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_423.jpg;0;1;0;5.012064;133.6604;105.429;0.04483385;349.269;358.9831
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_489.jpg;0;1;0;5.012066;134.056;105.3561;0.1198089;349.157;359.0552
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_556.jpg;0;1;0;5.011541;134.3535;105.3001;0.228903;349.1319;359.1209
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_622.jpg;0;1;0;5.017264;134.6512;105.2438;0.3698067;349.1292;359.2071
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_689.jpg;-2.992498;1;0;5.006309;135.0484;105.1669;0.5789841;348.9073;359.3338
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_756.jpg;-5.998723;1;0;5.016042;135.3457;105.106;0.7338366;348.3921;359.4046
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_822.jpg;-8.992261;1;0;5.016906;135.6409;105.0419;0.827317;347.5204;359.4708
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_889.jpg;-8.992578;1;0;4.996799;136.0307;104.9478;0.8445144;345.8298;359.4885
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_10_956.jpg;-5.992517;1;0;5.002491;136.3211;104.8719;0.8154523;344.6963;359.4506
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_023.jpg;-2.993989;1;0;4.985487;136.6089;104.7931;0.7164663;343.9751;359.4124
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_090.jpg;0;1;0;5.004763;136.9931;104.6842;0.6213949;343.4409;359.3745
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_156.jpg;0;1;0;5.012248;137.2811;104.6008;0.5751209;343.3256;359.3525
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_222.jpg;-2.988405;1;0;5.015146;137.5693;104.5152;0.5725726;343.177;359.3161
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_290.jpg;-5.990939;1;0;5.003364;137.9527;104.3964;0.6007628;342.5065;359.2394
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_355.jpg;-8.987084;1;0;5.010846;138.2373;104.3044;0.5050908;341.5211;359.2564
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_422.jpg;-11.99111;1;0;5.006646;138.5181;104.2047;0.4010421;340.2916;359.1407
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_489.jpg;-14.98676;1;0;5.008625;138.8875;104.0621;0.1745017;337.9782;358.945
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_556.jpg;-15;1;0;5.009834;139.1601;103.9463;359.9643;336.0112;358.7696
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_622.jpg;-11.99481;0.799654;0;5.008635;139.4334;103.8237;359.9603;334.313;358.691
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_689.jpg;-9.000151;0.60001;0;5.001168;139.7948;103.6507;0.01368498;332.4071;358.7646
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_756.jpg;-5.993786;0;0.1004251;4.998523;140.06;103.5159;359.924;331.2701;358.9112
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_822.jpg;-3.000296;0;0.2999911;4.945274;140.3193;103.3751;359.8485;330.5423;358.9775
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_889.jpg;0;0;0.5004508;4.859804;140.6549;103.1883;359.664;330.0637;359.1229
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_11_956.jpg;0;0;0.7000948;4.752567;140.8971;103.0524;359.4205;329.9576;359.3341
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_022.jpg;0;0;0.900444;4.546629;141.1293;102.9217;359.0639;329.8802;359.6441
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_089.jpg;0;0;1;4.371495;141.4204;102.754;358.4577;329.811;0.02806453
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_156.jpg;0;0;1;4.193594;141.6275;102.6285;358.0596;329.609;0.01140495
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_222.jpg;0;0;1;4.032141;141.8302;102.5048;357.8011;329.22;359.9026
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_289.jpg;0;0;1;3.908025;142.0991;102.3453;357.9129;329.008;0.04295073
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_356.jpg;0;0;1;3.785351;142.2937;102.2256;358.1231;328.8156;359.9542
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_422.jpg;0;0;1;3.624387;142.4876;102.1097;358.6144;328.7455;0.04757737
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_489.jpg;0;0;1;3.464063;142.7253;101.9638;359.0203;328.7469;359.9914
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_556.jpg;0;0;1;3.184224;142.8804;101.87;358.7565;328.771;0.02225575
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_622.jpg;0;0;1;2.897229;143.0226;101.783;358.3578;328.7861;359.9929
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_689.jpg;0;0;1;2.7808;143.2073;101.6711;358.0914;328.7927;0.003694941
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_756.jpg;0;0;1;2.661642;143.3421;101.5889;358.1369;328.815;359.9931
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_822.jpg;0;0;1;2.496936;143.4739;101.509;358.3791;328.8202;0.001169124
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_889.jpg;0;0;1;2.344572;143.6384;101.4089;358.7552;328.86;0.004394823
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_12_956.jpg;0;0;1;2.121042;143.7438;101.3447;358.7339;328.8795;-0.002889929
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_022.jpg;0;0;1;1.876138;143.8387;101.2871;358.5974;328.8734;-0.0006199721
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_089.jpg;0;0;1;1.765553;143.9592;101.214;358.6798;328.8618;-0.002070791
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_156.jpg;0;0;1;1.600224;144.0387;101.1657;358.7;328.8571;-0.003955218
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_222.jpg;0;0;1;1.345329;144.1073;101.124;358.5944;328.8571;0.001529142
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_289.jpg;0;0;1;1.248246;144.1911;101.073;358.6528;328.8817;0.002146126
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_356.jpg;0;0;1;1.054224;144.2425;101.0416;358.631;328.9183;-0.004437794
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_422.jpg;0;0;1;0.8415991;144.2847;101.016;358.5406;328.8888;0.00325783
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_489.jpg;0;0;1;0.6764551;144.328;100.9904;358.5085;329.1397;0.003751205
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_556.jpg;0;0;1;0.4588647;144.3483;100.9785;358.5112;329.2805;-0.005635741
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_622.jpg;0;0;1;0.2089671;144.3598;100.9722;358.5345;329.3338;0.0007340585
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_689.jpg;0;0;1;0.02082514;144.3601;100.9721;358.5545;329.3387;0.01681797
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_756.jpg;0;0;1;-0.05014452;144.3601;100.9721;358.8066;329.3458;0.01076474
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_822.jpg;0;0;1;-0.08736371;144.36;100.9722;359.0992;329.3458;0.01372966
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_889.jpg;0;0;1;-0.08604632;144.3598;100.9723;359.4821;329.3458;0.01686058
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_13_956.jpg;0;0;1;-0.08320877;144.3597;100.9723;359.7572;329.3457;0.01855097
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_14_022.jpg;0;0;1;-0.07732625;144.3597;100.9724;0.01703872;329.3456;0.01969434
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_14_089.jpg;0;0;1;-0.0715622;144.3596;100.9724;0.333126;329.3454;0.02041461
